#CHR	START	END	SAMPLE	RD	#SNPS	COV	ALPHA	BETA	BAF	CLUSTER	cn_normal	u_normal	cn_clone1	u_clone1
chr8	86000000	86250000	INV	1.58657	1	119	41	78	0.344538	33	1|1	0.62914	4|1	0.37086
chr8	86500000	86750000	DCIS	2.47826	4	67	97	172	0.360595	33	1|1	0.457942	5|0	0.542058
chr8	86500000	86750000	INV	1.98498	4	53	85	130	0.395349	33	1|1	0.62914	5|0	0.37086
chr8	87000000	87250000	DCIS	3.06029	3	154	123	340	0.265659	33	1|1	0.457942	5|0	0.542058
chr8	87000000	87250000	INV	2.40388	4	76	84	223	0.273616	33	1|1	0.62914	5|0	0.37086
chr8	87250000	87500000	DCIS	2.82527	7	159	207	912	0.184987	33	1|1	0.457942	5|0	0.542058
chr8	87250000	87500000	INV	2.34552	7	38	66	205	0.243542	33	1|1	0.62914	5|0	0.37086
chr8	87500000	87750000	DCIS	2.73833	19	134	576	1972	0.22606	33	1|1	0.457942	5|0	0.542058
chr8	87500000	87750000	INV	2.17833	22	78	362	1355	0.210833	33	1|1	0.62914	5|0	0.37086
chr8	87750000	88000000	DCIS	2.39579	3	143	87	342	0.202797	33	1|1	0.457942	5|0	0.542058
chr8	87750000	88000000	INV	2.03427	3	99	78	220	0.261745	33	1|1	0.62914	5|0	0.37086
chr8	88250000	88500000	DCIS	2.27518	4	101	85	321	0.20936	33	1|1	0.457942	5|0	0.542058
chr8	88250000	88500000	INV	2.07033	2	25	13	37	0.26	33	1|1	0.62914	5|0	0.37086
chr8	89250000	89500000	DCIS	2.41769	3	58	35	139	0.201149	33	1|1	0.457942	5|0	0.542058
chr8	89250000	89500000	INV	2.19839	3	23	13	56	0.188406	33	1|1	0.62914	5|0	0.37086
chr8	90250000	90500000	DCIS	2.0783	1	49	15	34	0.306122	33	1|1	0.457942	5|0	0.542058
chr8	90250000	90500000	INV	1.85384	1	8	0	8	0	33	1|1	0.62914	5|0	0.37086
chr8	90500000	90750000	DCIS	1.90025	1	30	7	23	0.233333	33	1|1	0.457942	4|1	0.542058
chr8	90500000	90750000	INV	1.76724	1	28	11	17	0.392857	33	1|1	0.62914	4|1	0.37086
chr8	90750000	91000000	DCIS	2.33234	3	89	68	199	0.254682	33	1|1	0.457942	5|0	0.542058
chr8	90750000	91000000	INV	1.81511	3	29	21	67	0.238636	33	1|1	0.62914	5|0	0.37086
chr8	91750000	92000000	DCIS	2.34941	5	197	235	750	0.238579	33	1|1	0.457942	5|0	0.542058
chr8	91750000	92000000	INV	2.02286	5	92	129	334	0.278618	33	1|1	0.62914	5|0	0.37086
chr8	92000000	92250000	DCIS	2.58298	5	163	198	617	0.242945	33	1|1	0.457942	5|0	0.542058
chr8	92000000	92250000	INV	2.11166	5	34	32	140	0.186047	33	1|1	0.62914	5|0	0.37086
chr8	92250000	92500000	DCIS	2.44946	2	205	85	326	0.206813	33	1|1	0.457942	5|0	0.542058
chr8	92250000	92500000	INV	2.07653	3	116	77	272	0.22063	33	1|1	0.62914	5|0	0.37086
chr8	92750000	93000000	DCIS	2.22768	2	50	26	75	0.257426	33	1|1	0.457942	5|0	0.542058
chr8	92750000	93000000	INV	1.9625	2	26	8	45	0.150943	33	1|1	0.62914	5|0	0.37086
chr8	93250000	93500000	DCIS	2.37691	1	83	16	67	0.192771	33	1|1	0.457942	5|0	0.542058
chr8	93250000	93500000	INV	2.08206	1	52	13	39	0.25	33	1|1	0.62914	5|0	0.37086
chr8	94500000	94750000	DCIS	2.91432	2	206	89	323	0.216019	33	1|1	0.457942	5|0	0.542058
chr8	94500000	94750000	INV	2.24109	2	103	42	164	0.203883	33	1|1	0.62914	5|0	0.37086
chr8	94750000	95000000	DCIS	2.89746	1	131	33	98	0.251908	33	1|1	0.457942	5|0	0.542058
chr8	94750000	95000000	INV	2.37225	1	77	18	59	0.233766	33	1|1	0.62914	5|0	0.37086
chr8	95000000	95250000	DCIS	2.67688	2	55	24	86	0.218182	33	1|1	0.457942	5|0	0.542058
chr8	95000000	95250000	INV	2.14314	2	187	106	268	0.283422	33	1|1	0.62914	5|0	0.37086
chr8	95250000	95500000	DCIS	2.62503	4	78	77	235	0.246795	33	1|1	0.457942	5|0	0.542058
chr8	95250000	95500000	INV	2.0119	5	110	136	418	0.245487	33	1|1	0.62914	5|0	0.37086
chr8	95500000	95750000	DCIS	2.92519	16	147	531	1824	0.225478	33	1|1	0.457942	5|0	0.542058
chr8	95500000	95750000	INV	2.42095	17	74	277	982	0.220016	33	1|1	0.62914	5|0	0.37086
chr8	95750000	96000000	DCIS	2.92245	8	116	252	678	0.270968	33	1|1	0.457942	5|0	0.542058
chr8	95750000	96000000	INV	2.38518	9	107	232	739	0.238929	33	1|1	0.62914	5|0	0.37086
chr8	96000000	96250000	DCIS	3.13866	2	200	105	296	0.261845	33	1|1	0.457942	5|0	0.542058
chr8	96000000	96250000	INV	2.35809	3	69	54	154	0.259615	33	1|1	0.62914	5|0	0.37086
chr8	96750000	97000000	DCIS	1.8661	1	138	43	95	0.311594	33	1|1	0.457942	4|1	0.542058
chr8	96750000	97000000	INV	1.69516	1	56	14	42	0.25	33	1|1	0.62914	4|1	0.37086
chr8	97000000	97250000	DCIS	2.09908	2	126	79	173	0.313492	33	1|1	0.457942	4|1	0.542058
chr8	97000000	97250000	INV	1.64617	2	99	77	121	0.388889	33	1|1	0.62914	4|1	0.37086
chr8	97250000	97500000	DCIS	2.11533	10	150	451	1051	0.300266	33	1|1	0.457942	5|0	0.542058
chr8	97250000	97500000	INV	1.79445	10	93	274	662	0.292735	33	1|1	0.62914	5|0	0.37086
chr8	97750000	98000000	DCIS	2.45481	1	188	34	154	0.180851	33	1|1	0.457942	5|0	0.542058
chr8	97750000	98000000	INV	2.05626	1	38	10	28	0.263158	33	1|1	0.62914	5|0	0.37086
chr8	98500000	98750000	DCIS	3.36413	2	123	38	209	0.153846	33	1|1	0.457942	5|0	0.542058
chr8	98500000	98750000	INV	2.87397	2	56	25	87	0.223214	33	1|1	0.62914	5|0	0.37086
chr8	98750000	99000000	DCIS	3.16394	11	142	399	1172	0.253978	33	1|1	0.457942	5|0	0.542058
chr8	98750000	99000000	INV	2.54202	10	76	159	605	0.208115	33	1|1	0.62914	5|0	0.37086
chr8	99000000	99250000	DCIS	3.02301	18	145	597	2021	0.228037	33	1|1	0.457942	5|0	0.542058
chr8	99000000	99250000	INV	2.43032	17	57	210	770	0.214286	33	1|1	0.62914	5|0	0.37086
chr8	99750000	100000000	DCIS	3.1009	1	51	7	44	0.137255	33	1|1	0.457942	5|0	0.542058
chr8	99750000	100000000	INV	2.4007	1	23	5	18	0.217391	33	1|1	0.62914	5|0	0.37086
chr8	100000000	100250000	DCIS	2.75615	12	141	311	1381	0.183806	33	1|1	0.457942	5|0	0.542058
chr8	100000000	100250000	INV	2.31769	11	49	114	427	0.210721	33	1|1	0.62914	5|0	0.37086
chr8	100250000	100500000	DCIS	2.66573	6	131	185	602	0.23507	33	1|1	0.457942	5|0	0.542058
chr8	100250000	100500000	INV	2.24182	3	90	58	212	0.214815	33	1|1	0.62914	5|0	0.37086
chr8	100500000	100750000	DCIS	2.65018	3	94	60	224	0.211268	33	1|1	0.457942	5|0	0.542058
chr8	100500000	100750000	INV	2.14424	2	66	39	94	0.293233	33	1|1	0.62914	5|0	0.37086
chr8	100750000	101000000	DCIS	2.77719	7	147	199	831	0.193204	33	1|1	0.457942	5|0	0.542058
chr8	100750000	101000000	INV	2.27462	7	87	152	463	0.247154	33	1|1	0.62914	5|0	0.37086
chr8	101000000	101250000	DCIS	2.94357	5	100	99	401	0.198	33	1|1	0.457942	5|0	0.542058
chr8	101000000	101250000	INV	2.43189	5	51	71	188	0.274131	33	1|1	0.62914	5|0	0.37086
chr8	101250000	101500000	DCIS	3.08227	2	168	89	248	0.264095	33	1|1	0.457942	5|0	0.542058
chr8	101250000	101500000	INV	2.33001	1	111	30	81	0.27027	33	1|1	0.62914	5|0	0.37086
chr8	101500000	101750000	DCIS	3.01623	9	183	346	1308	0.20919	33	1|1	0.457942	5|0	0.542058
chr8	101500000	101750000	INV	2.44537	8	100	185	622	0.229244	33	1|1	0.62914	5|0	0.37086
chr8	102250000	102500000	DCIS	2.9957	2	89	41	138	0.22905	33	1|1	0.457942	5|0	0.542058
chr8	102250000	102500000	INV	2.20913	2	57	21	93	0.184211	33	1|1	0.62914	5|0	0.37086
chr8	102500000	102750000	DCIS	2.75715	7	173	273	939	0.225248	33	1|1	0.457942	5|0	0.542058
chr8	102500000	102750000	INV	2.11129	7	85	135	466	0.224626	33	1|1	0.62914	5|0	0.37086
chr8	103000000	103250000	DCIS	2.60388	5	100	148	355	0.294235	33	1|1	0.457942	5|0	0.542058
chr8	103000000	103250000	INV	2.16383	6	84	127	377	0.251984	33	1|1	0.62914	5|0	0.37086
chr8	103250000	103500000	DCIS	2.72422	20	146	768	2167	0.26167	33	1|1	0.457942	5|0	0.542058
chr8	103250000	103500000	INV	2.30814	19	83	414	1166	0.262025	33	1|1	0.62914	5|0	0.37086
chr8	103500000	103750000	DCIS	3.2195	11	102	210	916	0.186501	33	1|1	0.457942	5|0	0.542058
chr8	103500000	103750000	INV	2.16016	11	51	115	450	0.20354	33	1|1	0.62914	5|0	0.37086
chr8	103750000	104000000	DCIS	2.90187	6	146	223	654	0.254276	33	1|1	0.457942	5|0	0.542058
chr8	103750000	104000000	INV	2.38881	7	86	160	445	0.264463	33	1|1	0.62914	5|0	0.37086
chr8	104000000	104250000	DCIS	2.54545	1	83	23	60	0.277108	33	1|1	0.457942	5|0	0.542058
chr8	104000000	104250000	INV	2.22882	1	51	12	39	0.235294	33	1|1	0.62914	5|0	0.37086
chr8	104250000	104500000	DCIS	2.38222	7	151	294	763	0.278146	33	1|1	0.457942	5|0	0.542058
chr8	104250000	104500000	INV	1.95857	7	94	178	484	0.268882	33	1|1	0.62914	5|0	0.37086
chr8	104500000	104750000	DCIS	2.20899	7	115	214	593	0.26518	33	1|1	0.457942	5|0	0.542058
chr8	104500000	104750000	INV	1.84376	7	68	140	339	0.292276	33	1|1	0.62914	5|0	0.37086
chr8	104750000	105000000	DCIS	2.08728	6	146	239	642	0.271283	33	1|1	0.457942	5|0	0.542058
chr8	104750000	105000000	INV	1.89384	6	108	186	463	0.286595	33	1|1	0.62914	5|0	0.37086
chr8	105000000	105250000	DCIS	2.0506	1	150	47	103	0.313333	33	1|1	0.457942	5|0	0.542058
chr8	105000000	105250000	INV	1.72894	1	58	9	49	0.155172	33	1|1	0.62914	5|0	0.37086
chr8	105250000	105500000	DCIS	2.31798	5	111	159	398	0.285458	33	1|1	0.457942	5|0	0.542058
chr8	105250000	105500000	INV	1.92147	4	75	79	224	0.260726	33	1|1	0.62914	5|0	0.37086
chr8	106500000	106750000	DCIS	1.83811	1	149	46	103	0.308725	33	1|1	0.457942	5|0	0.542058
chr8	106500000	106750000	INV	1.80015	1	86	24	62	0.27907	33	1|1	0.62914	5|0	0.37086
chr8	107250000	107500000	DCIS	1.24518	1	183	69	114	0.377049	32	1|1	0.457942	2|1	0.542058
chr8	107250000	107500000	INV	1.21084	1	100	39	61	0.39	32	1|1	0.62914	2|1	0.37086
chr8	107500000	107750000	DCIS	1.47216	3	118	144	212	0.404494	32	1|1	0.457942	3|1	0.542058
chr8	107500000	107750000	INV	1.31156	3	39	37	81	0.313559	32	1|1	0.62914	3|1	0.37086
chr8	107750000	108000000	DCIS	1.53289	4	96	138	246	0.359375	32	1|1	0.457942	3|1	0.542058
chr8	107750000	108000000	INV	1.33554	2	56	35	78	0.309735	32	1|1	0.62914	3|1	0.37086
chr8	108000000	108250000	DCIS	1.35383	1	47	22	25	0.468085	32	1|1	0.457942	2|2	0.542058
chr8	108000000	108250000	INV	1.44182	1	38	16	22	0.421053	32	1|1	0.62914	2|2	0.37086
chr8	108250000	108500000	DCIS	1.50838	2	36	26	47	0.356164	32	1|1	0.457942	3|2	0.542058
chr8	108250000	108500000	INV	1.35708	1	16	6	10	0.375	32	1|1	0.62914	3|2	0.37086
chr8	108500000	108750000	DCIS	1.26893	2	54	36	72	0.333333	32	1|1	0.457942	2|1	0.542058
chr8	108500000	108750000	INV	1.22599	2	53	42	65	0.392523	32	1|1	0.62914	2|1	0.37086
chr8	108750000	109000000	DCIS	1.3663	2	113	79	147	0.349558	32	1|1	0.457942	3|1	0.542058
chr8	108750000	109000000	INV	1.30959	2	213	130	296	0.305164	32	1|1	0.62914	3|1	0.37086
chr8	109000000	109250000	DCIS	1.43762	7	86	224	384	0.368421	32	1|1	0.457942	3|2	0.542058
chr8	109000000	109250000	INV	1.38834	4	43	66	109	0.377143	32	1|1	0.62914	3|2	0.37086
chr8	109250000	109500000	DCIS	1.57106	4	134	201	336	0.374302	32	1|1	0.457942	3|2	0.542058
chr8	109250000	109500000	INV	1.3698	4	91	143	221	0.392857	32	1|1	0.62914	3|2	0.37086
chr8	110250000	110500000	DCIS	1.44086	39	116	1696	2866	0.371767	32	1|1	0.457942	3|1	0.542058
chr8	110250000	110500000	INV	1.31692	28	70	699	1285	0.352319	32	1|1	0.62914	3|1	0.37086
chr8	110500000	110750000	DCIS	1.50472	16	114	658	1170	0.359956	32	1|1	0.457942	3|1	0.542058
chr8	110500000	110750000	INV	1.31241	13	83	355	736	0.32539	32	1|1	0.62914	3|1	0.37086
chr8	113000000	113250000	DCIS	1.35604	2	13	6	20	0.230769	32	1|1	0.457942	3|1	0.542058
chr8	113000000	113250000	INV	1.27695	1	12	4	8	0.333333	32	1|1	0.62914	3|1	0.37086
chr8	113250000	113500000	DCIS	1.34917	15	96	581	872	0.399862	32	1|1	0.457942	3|1	0.542058
chr8	113250000	113500000	INV	1.24464	8	81	218	434	0.334356	32	1|1	0.62914	3|1	0.37086
chr8	113500000	113750000	DCIS	1.31967	11	87	368	591	0.383733	32	1|1	0.457942	2|1	0.542058
chr8	113500000	113750000	INV	1.23965	9	44	144	253	0.36272	32	1|1	0.62914	2|1	0.37086
chr8	113750000	114000000	DCIS	1.27206	2	59	39	79	0.330508	32	1|1	0.457942	3|0	0.542058
chr8	113750000	114000000	INV	1.21599	1	13	1	12	0.0769231	32	1|1	0.62914	3|0	0.37086
chr8	114000000	114250000	DCIS	1.26202	2	100	68	133	0.338308	32	1|1	0.457942	2|1	0.542058
chr8	114000000	114250000	INV	1.26232	2	54	48	60	0.444444	32	1|1	0.62914	2|1	0.37086
chr8	115250000	115500000	DCIS	1.48794	1	42	13	29	0.309524	32	1|1	0.457942	3|1	0.542058
chr8	115250000	115500000	INV	1.27956	1	9	3	6	0.333333	32	1|1	0.62914	3|1	0.37086
chr8	117750000	118000000	DCIS	1.7317	5	118	201	390	0.340102	32	1|1	0.457942	3|2	0.542058
chr8	117750000	118000000	INV	1.40323	4	86	127	220	0.365994	32	1|1	0.62914	3|2	0.37086
chr8	118000000	118250000	DCIS	1.49002	6	52	115	199	0.366242	32	1|1	0.457942	3|1	0.542058
chr8	118000000	118250000	INV	1.31401	4	21	30	57	0.344828	32	1|1	0.62914	3|1	0.37086
chr8	118500000	118750000	DCIS	1.64022	1	52	26	26	0.5	32	1|1	0.457942	3|2	0.542058
chr8	118500000	118750000	INV	1.33241	1	16	6	10	0.375	32	1|1	0.62914	3|2	0.37086
chr8	118750000	119000000	DCIS	1.55772	5	82	164	250	0.396135	32	1|1	0.457942	3|2	0.542058
chr8	118750000	119000000	INV	1.36767	4	61	80	164	0.327869	32	1|1	0.62914	3|2	0.37086
chr8	119250000	119500000	DCIS	1.64458	2	115	94	137	0.406926	32	1|1	0.457942	3|2	0.542058
chr8	119250000	119500000	INV	1.32614	1	180	75	105	0.416667	32	1|1	0.62914	3|2	0.37086
chr8	119750000	120000000	DCIS	1.52249	5	108	223	317	0.412963	32	1|1	0.457942	3|2	0.542058
chr8	119750000	120000000	INV	1.33686	5	74	140	231	0.377358	32	1|1	0.62914	3|2	0.37086
chr8	120000000	120250000	DCIS	1.5591	1	106	37	69	0.349057	32	1|1	0.457942	3|2	0.542058
chr8	120000000	120250000	INV	1.33573	1	61	24	37	0.393443	32	1|1	0.62914	3|2	0.37086
chr8	120500000	120750000	DCIS	1.76098	4	148	244	350	0.410774	32	1|1	0.457942	4|1	0.542058
chr8	120500000	120750000	INV	1.44962	3	105	90	225	0.285714	32	1|1	0.62914	4|1	0.37086
chr8	120750000	121000000	DCIS	1.7551	14	100	554	848	0.39515	32	1|1	0.457942	3|2	0.542058
chr8	120750000	121000000	INV	1.52135	12	67	316	495	0.389642	32	1|1	0.62914	3|2	0.37086
chr8	121000000	121250000	DCIS	1.38175	11	79	398	480	0.453303	32	1|1	0.457942	2|2	0.542058
chr8	121000000	121250000	INV	1.20148	4	83	148	184	0.445783	32	1|1	0.62914	2|2	0.37086
chr8	121250000	121500000	DCIS	1.22642	14	84	521	661	0.440778	32	1|1	0.457942	2|2	0.542058
chr8	121250000	121500000	INV	1.11767	9	79	332	382	0.464986	32	1|1	0.62914	2|2	0.37086
chr8	123500000	123750000	DCIS	1.37076	1	14	5	9	0.357143	32	1|1	0.457942	3|1	0.542058
chr8	123500000	123750000	INV	1.27154	1	10	3	7	0.3	32	1|1	0.62914	3|1	0.37086
chr8	123750000	124000000	DCIS	1.68198	5	180	356	548	0.393805	32	1|1	0.457942	3|2	0.542058
chr8	123750000	124000000	INV	1.43077	6	100	212	393	0.350413	32	1|1	0.62914	3|2	0.37086
chr8	124000000	124250000	DCIS	1.87104	12	96	441	718	0.3805	32	1|1	0.457942	4|1	0.542058
chr8	124000000	124250000	INV	1.62651	8	42	129	207	0.383929	32	1|1	0.62914	4|1	0.37086
chr8	124250000	124500000	DCIS	2.00391	18	123	856	1370	0.384546	32	1|1	0.457942	4|1	0.542058
chr8	124250000	124500000	INV	1.72341	12	88	416	646	0.391714	32	1|1	0.62914	4|1	0.37086
chr8	124500000	124750000	DCIS	1.83937	12	93	427	690	0.382274	32	1|1	0.457942	3|2	0.542058
chr8	124500000	124750000	INV	1.42743	10	49	194	301	0.391919	32	1|1	0.62914	3|2	0.37086
chr8	125000000	125250000	DCIS	1.61449	24	113	1007	1720	0.36927	32	1|1	0.457942	3|2	0.542058
chr8	125000000	125250000	INV	1.28107	16	63	375	639	0.369822	32	1|1	0.62914	3|2	0.37086
chr8	125250000	125500000	DCIS	1.69059	2	137	111	163	0.405109	32	1|1	0.457942	3|2	0.542058
chr8	125250000	125500000	INV	1.37305	2	123	101	145	0.410569	32	1|1	0.62914	3|2	0.37086
chr8	125500000	125750000	DCIS	1.92329	13	61	306	492	0.383459	32	1|1	0.457942	4|1	0.542058
chr8	125500000	125750000	INV	1.53226	8	39	115	203	0.361635	32	1|1	0.62914	4|1	0.37086
chr8	126000000	126250000	DCIS	1.69137	6	108	238	410	0.367284	32	1|1	0.457942	3|2	0.542058
chr8	126000000	126250000	INV	1.41477	5	75	147	230	0.38992	32	1|1	0.62914	3|2	0.37086
chr8	128750000	129000000	DCIS	1.85268	1	86	20	66	0.232558	32	1|1	0.457942	4|1	0.542058
chr8	128750000	129000000	INV	1.37253	1	23	8	15	0.347826	32	1|1	0.62914	4|1	0.37086
chr8	129000000	129250000	DCIS	1.73663	5	50	85	168	0.335968	32	1|1	0.457942	4|1	0.542058
chr8	129000000	129250000	INV	1.42208	4	28	35	77	0.3125	32	1|1	0.62914	4|1	0.37086
chr8	129500000	129750000	DCIS	1.41829	3	40	50	72	0.409836	32	1|1	0.457942	3|1	0.542058
chr8	129500000	129750000	INV	1.29257	2	61	40	83	0.325203	32	1|1	0.62914	3|1	0.37086
chr8	130750000	131000000	DCIS	1.63079	2	161	132	191	0.408669	32	1|1	0.457942	3|2	0.542058
chr8	130750000	131000000	INV	1.38465	2	131	100	162	0.381679	32	1|1	0.62914	3|2	0.37086
chr8	131000000	131250000	DCIS	1.76649	12	118	529	898	0.370708	32	1|1	0.457942	3|2	0.542058
chr8	131000000	131250000	INV	1.49251	10	84	329	516	0.389349	32	1|1	0.62914	3|2	0.37086
chr8	131750000	132000000	DCIS	1.43888	12	90	454	632	0.418048	32	1|1	0.457942	2|2	0.542058
chr8	131750000	132000000	INV	1.23916	11	53	241	345	0.411263	32	1|1	0.62914	2|2	0.37086
chr8	132750000	133000000	DCIS	1.54511	1	110	49	61	0.445455	32	1|1	0.457942	3|0	0.542058
chr8	132750000	133000000	INV	1.24296	1	14	2	12	0.142857	32	1|1	0.62914	3|0	0.37086
chr8	133000000	133250000	DCIS	1.56291	15	92	526	862	0.378963	32	1|1	0.457942	3|2	0.542058
chr8	133000000	133250000	INV	1.26131	13	43	225	342	0.396825	32	1|1	0.62914	3|2	0.37086
chr8	133500000	133750000	DCIS	1.50271	3	52	45	113	0.28481	32	1|1	0.457942	3|1	0.542058
chr8	133500000	133750000	INV	1.29976	1	24	9	15	0.375	32	1|1	0.62914	3|1	0.37086
chr8	133750000	134000000	DCIS	1.56868	35	75	1048	1583	0.398328	32	1|1	0.457942	2|2	0.542058
chr8	133750000	134000000	INV	1.2194	22	56	504	741	0.404819	32	1|1	0.62914	2|2	0.37086
chr8	134000000	134250000	DCIS	1.77496	17	102	671	1065	0.386521	32	1|1	0.457942	3|2	0.542058
chr8	134000000	134250000	INV	1.27184	11	79	317	558	0.362286	32	1|1	0.62914	3|2	0.37086
chr8	134250000	134500000	DCIS	1.84236	17	87	588	906	0.393574	32	1|1	0.457942	3|2	0.542058
chr8	134250000	134500000	INV	1.33885	13	60	319	461	0.408974	32	1|1	0.62914	3|2	0.37086
chr8	135500000	135750000	DCIS	1.69458	6	75	171	283	0.376652	32	1|1	0.457942	3|2	0.542058
chr8	135500000	135750000	INV	1.28972	4	33	60	72	0.454545	32	1|1	0.62914	3|2	0.37086
chr8	139000000	139250000	DCIS	1.39766	4	120	183	297	0.38125	32	1|1	0.457942	2|2	0.542058
chr8	139000000	139250000	INV	1.23416	4	58	97	135	0.418103	32	1|1	0.62914	2|2	0.37086
chr8	139500000	139750000	DCIS	1.40394	27	96	1001	1591	0.386188	32	1|1	0.457942	2|1	0.542058
chr8	139500000	139750000	INV	1.20588	22	79	719	1032	0.410623	32	1|1	0.62914	2|1	0.37086
chr8	139750000	140000000	DCIS	1.38456	7	46	128	194	0.397516	32	1|1	0.457942	2|2	0.542058
chr8	139750000	140000000	INV	1.17534	3	42	59	69	0.460938	32	1|1	0.62914	2|2	0.37086
chr8	141250000	141500000	DCIS	2.07538	3	144	207	226	0.47806	35	1|1	0.457942	4|1	0.542058
chr8	141250000	141500000	INV	1.59437	3	74	106	117	0.475336	35	1|1	0.62914	4|1	0.37086
chr8	141500000	141750000	DCIS	2.0284	2	120	103	138	0.427386	35	1|1	0.457942	4|1	0.542058
chr8	141500000	141750000	INV	1.53353	2	57	41	73	0.359649	35	1|1	0.62914	4|1	0.37086
chr8	142000000	142250000	DCIS	2.23205	12	84	452	560	0.44664	35	1|1	0.457942	4|1	0.542058
chr8	142000000	142250000	INV	1.50489	13	47	279	339	0.451456	35	1|1	0.62914	4|1	0.37086
chr8	142250000	142500000	DCIS	1.90554	22	57	546	723	0.43026	35	1|1	0.457942	3|2	0.542058
chr8	142250000	142500000	INV	1.3413	16	43	294	407	0.419401	35	1|1	0.62914	3|2	0.37086
chr8	142500000	142750000	DCIS	1.71759	8	117	338	600	0.360341	35	1|1	0.457942	3|2	0.542058
chr8	142500000	142750000	INV	1.46828	7	109	323	444	0.421121	35	1|1	0.62914	3|2	0.37086
chr8	143250000	143500000	DCIS	1.88087	1	41	18	23	0.439024	35	1|1	0.457942	3|2	0.542058
chr8	143250000	143500000	INV	1.38654	1	19	7	12	0.368421	35	1|1	0.62914	3|2	0.37086
chr8	143500000	143750000	DCIS	1.86475	12	49	236	352	0.401361	35	1|1	0.457942	3|2	0.542058
chr8	143500000	143750000	INV	1.32715	9	26	84	153	0.35443	35	1|1	0.62914	3|2	0.37086
chr8	143750000	144000000	DCIS	1.82649	39	73	1247	1627	0.43389	35	1|1	0.457942	3|2	0.542058
chr8	143750000	144000000	INV	1.32603	34	34	471	709	0.399153	35	1|1	0.62914	3|2	0.37086
chr8	144000000	144250000	DCIS	1.9068	12	94	504	632	0.443662	35	1|1	0.457942	3|2	0.542058
chr8	144000000	144250000	INV	1.50735	10	51	217	302	0.418112	35	1|1	0.62914	3|2	0.37086
chr8	144250000	144500000	DCIS	2.09929	25	58	644	818	0.440492	35	1|1	0.457942	4|1	0.542058
chr8	144250000	144500000	INV	1.50373	18	40	302	431	0.412005	35	1|1	0.62914	4|1	0.37086
chr8	144500000	144750000	DCIS	2.13716	34	66	956	1296	0.424512	35	1|1	0.457942	4|1	0.542058
chr8	144500000	144750000	INV	1.37723	30	29	335	556	0.375982	35	1|1	0.62914	4|1	0.37086
chr8	144750000	145000000	DCIS	1.99318	25	54	570	780	0.422222	35	1|1	0.457942	3|2	0.542058
chr8	144750000	145000000	INV	1.34385	19	32	268	344	0.437908	35	1|1	0.62914	3|2	0.37086
chr8	145000000	145250000	DCIS	2.34181	32	75	1074	1357	0.441794	35	1|1	0.457942	4|1	0.542058
chr8	145000000	145250000	INV	1.37776	29	31	381	536	0.415485	35	1|1	0.62914	4|1	0.37086
chr8	145500000	145750000	DCIS	2.24308	53	79	1794	2424	0.42532	35	1|1	0.457942	4|1	0.542058
chr8	145500000	145750000	INV	1.33856	50	34	650	1064	0.37923	35	1|1	0.62914	4|1	0.37086
chr8	145750000	146000000	DCIS	2.01438	3	70	85	126	0.402844	35	1|1	0.457942	4|1	0.542058
chr8	145750000	146000000	INV	1.54764	3	41	57	67	0.459677	35	1|1	0.62914	4|1	0.37086
chr8	146000000	146250000	DCIS	1.99562	6	95	235	340	0.408696	35	1|1	0.457942	4|1	0.542058
chr8	146000000	146250000	INV	1.5397	4	65	112	150	0.427481	35	1|1	0.62914	4|1	0.37086
chr9	0	250000	DCIS	0.969658	7	40	96	185	0.341637	36	1|1	0.457942	2|0	0.542058
chr9	0	250000	INV	0.734891	3	13	14	25	0.358974	36	1|1	0.62914	2|0	0.37086
chr9	250000	500000	DCIS	0.924442	14	70	281	701	0.286151	36	1|1	0.457942	2|0	0.542058
chr9	250000	500000	INV	0.797955	10	69	269	421	0.389855	36	1|1	0.62914	2|0	0.37086
chr9	500000	750000	DCIS	0.874309	15	60	263	643	0.290287	36	1|1	0.457942	2|0	0.542058
chr9	500000	750000	INV	0.771543	10	51	162	350	0.316406	36	1|1	0.62914	2|0	0.37086
chr9	750000	1000000	DCIS	0.822029	5	15	22	57	0.278481	36	1|1	0.457942	2|0	0.542058
chr9	750000	1000000	INV	0.770505	2	12	8	16	0.333333	36	1|1	0.62914	2|0	0.37086
chr9	1000000	1250000	DCIS	0.763239	4	36	42	105	0.285714	36	1|1	0.457942	2|0	0.542058
chr9	1000000	1250000	INV	0.739254	2	10	8	13	0.380952	36	1|1	0.62914	2|0	0.37086
chr9	2000000	2250000	DCIS	0.810768	3	55	46	120	0.277108	36	1|1	0.457942	2|0	0.542058
chr9	2000000	2250000	INV	0.72308	2	42	25	59	0.297619	36	1|1	0.62914	2|0	0.37086
chr9	2500000	2750000	DCIS	0.782597	1	111	20	91	0.18018	36	1|1	0.457942	2|0	0.542058
chr9	2500000	2750000	INV	0.714353	1	81	18	63	0.222222	36	1|1	0.62914	2|0	0.37086
chr9	2750000	3000000	DCIS	0.838094	6	87	154	369	0.294455	36	1|1	0.457942	2|0	0.542058
chr9	2750000	3000000	INV	0.740175	5	63	116	201	0.365931	36	1|1	0.62914	2|0	0.37086
chr9	3250000	3500000	DCIS	0.78475	4	28	39	74	0.345133	36	1|1	0.457942	2|0	0.542058
chr9	3250000	3500000	INV	0.684634	2	23	6	41	0.12766	36	1|1	0.62914	2|0	0.37086
